TypeOfVisitor,UserPage VisitDuration,Bounce Rate ,WebPageValue,BrowserServer,InformationRelatedPageVisitDuration ,Month,ExitRate,ProductRelatedPages ,ProductRelatedPageVisitDuration,DischargePattern,InformationRelatedPage,Weekend,Holiday,Area,OperatingSystem,UserRelatedPages,Buy 
Returning_Visitor,0,0.092592593,0,2,114,May,0.114285714,24,368.3333333,3,2,FALSE,0.4,4,3,0,0
Returning_Visitor,0,0,0,2,0,Dec,0.047222222,18,413.6666667,1,0,FALSE,0,6,2,0,0
Returning_Visitor,0,0.005555556,0,1,0,May,0.031481481,18,217,1,0,FALSE,0.8,1,1,0,0
Returning_Visitor,0,0,0,2,0,Nov,0.1,2,138.5,11,0,TRUE,0,4,3,0,0
Returning_Visitor,77.95833333,0.006293706,0.25272174,2,0,Nov,0.02159902,423,17086.23424,1,0,TRUE,0,7,2,6,0
Returning_Visitor,0,0.022222222,0,2,0,Mar,0.044444444,10,1010,1,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.042105263,0,2,0,May,0.052631579,19,688.6666667,4,0,FALSE,0.4,6,2,0,0
Returning_Visitor,189.5,0.01474359,18.99561538,2,25.75,May,0.017435897,22,2297.801282,13,1,FALSE,0.4,1,3,3,1
Returning_Visitor,0,0,5.1680996,2,0,Nov,0.009539422,62,3299.525,2,0,FALSE,0,1,2,0,1
Other,0,0.2,0,2,0,Nov,0.2,1,0,10,0,FALSE,0,3,3,0,0
Returning_Visitor,0,0.022222222,0,2,0,Nov,0.027777778,9,1397.666667,2,0,FALSE,0,4,3,0,0
Returning_Visitor,12.83333333,0.003883495,141.4590538,2,42.5,Nov,0.010097087,104,4054.755952,2,1,FALSE,0,1,2,1,1
Returning_Visitor,0,0,0,2,63,Mar,0.0125,22,2815.416667,2,1,FALSE,0,3,2,1,0
Returning_Visitor,0,0.013793103,0,2,0,Aug,0.016833856,60,2072.605556,2,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.014285714,0,2,0,Nov,0.047619048,7,242.75,11,0,TRUE,0,3,3,0,0
Returning_Visitor,15,0.005670471,0,2,107,Nov,0.02250017,250,8622.38,1,5,FALSE,0,1,3,2,1
Returning_Visitor,0,0.033333333,0,5,0,May,0.066666667,6,50,4,0,FALSE,0,6,2,0,0
New_Visitor,0,0,0,2,0,Sep,0.044444444,9,140.2,2,0,TRUE,0,9,2,0,0
Returning_Visitor,0,0,0,5,0,Dec,0.041666667,12,483.2916667,1,0,FALSE,0,1,2,0,0
New_Visitor,0,0,0,2,0,Nov,0.066666667,3,21.25,2,0,TRUE,0,1,3,0,0
Returning_Visitor,0,0,0,2,0,May,0.025,4,464.6666667,1,0,FALSE,0.6,1,3,0,0
Returning_Visitor,0,0,0,2,14,Mar,0.00625,31,754.5,8,2,TRUE,0,1,2,0,0
Returning_Visitor,0,0,0,2,0,Mar,0.033333333,3,59,1,0,FALSE,0,1,3,0,0
Returning_Visitor,0,0.2,0,2,0,Mar,0.2,1,0,11,0,FALSE,0,4,2,0,0
Returning_Visitor,15,0.010526316,7.267034211,2,8,Dec,0.016374269,58,2801.75119,2,1,FALSE,0,4,3,1,0
Returning_Visitor,0,0.2,0,1,0,May,0.2,1,0,3,0,FALSE,0,3,1,0,0
Returning_Visitor,66.13333333,0.024722222,0,2,57.5,Oct,0.030104167,95,2772.278333,1,3,FALSE,0,1,3,2,0
Returning_Visitor,0,0.127272727,0,2,0,Jul,0.142424242,11,199.5,1,0,FALSE,0,1,3,0,0
Returning_Visitor,0,0.12,0,4,0,May,0.16,5,14,3,0,FALSE,0.6,2,2,0,0
Returning_Visitor,0,0.04,0,2,0,May,0.08,6,56,1,0,TRUE,0,3,3,0,0
Returning_Visitor,0,0.006451613,0,2,0,June,0.033870968,31,464.9333333,3,0,FALSE,0,3,2,0,0
Returning_Visitor,0,0,0,2,0,May,0.014285714,14,221.5,2,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.076923077,0,2,0,May,0.087179487,12,86.5,13,0,FALSE,0.8,6,3,0,0
New_Visitor,173.2,0,27.69500776,2,86.95,Nov,0,17,481.31,20,3,FALSE,0,9,2,6,1
Returning_Visitor,55,0.004166667,0,2,57.425,Nov,0.053125,11,281.425,2,3,FALSE,0,4,2,3,0
Returning_Visitor,0,0,0,4,0,May,0.055555556,9,71.75,3,0,TRUE,1,2,2,0,0
Returning_Visitor,189,0.002623688,10.36159616,2,32.64285714,Nov,0.016400421,224,6095.481945,2,7,FALSE,0,1,1,3,1
New_Visitor,0,0,0,4,0,May,0.006666667,12,582.5,2,0,TRUE,0,4,2,0,0
Returning_Visitor,0,0.004545455,0,5,0,Nov,0.013636364,22,1368,3,0,FALSE,0,7,2,0,0
Returning_Visitor,0,0.059090909,0,2,0,Jul,0.104545455,21,192.9,3,0,TRUE,0,1,2,0,0
Returning_Visitor,0,0,0,2,0,Dec,0.028571429,7,244.25,13,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.2,0,2,0,June,0.2,1,0,3,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.2,0,1,0,Nov,0.2,3,0,10,0,TRUE,0,4,1,0,0
Returning_Visitor,0,0.013978495,0,2,29,Nov,0.030295699,61,1617.519048,2,2,TRUE,0,8,3,0,0
Returning_Visitor,42.2,0.024223602,6.854149002,2,36.7032967,Oct,0.066119363,51,1187.737297,1,3,FALSE,0,1,3,4,0
Returning_Visitor,298,0.000308642,43.3616369,1,262.25,Mar,0.026591844,49,2302.021242,2,6,FALSE,0,1,1,3,1
Returning_Visitor,40,0.003448276,2.613062787,2,122,Dec,0.014655172,111,3154.970833,1,7,TRUE,0,1,2,3,1
Returning_Visitor,0,0.011764706,0,5,178.5,Nov,0.023529412,10,558,11,9,FALSE,0,1,2,0,0
Returning_Visitor,93.66666667,0.003773585,0,3,40,May,0.016163522,54,2070.643939,4,2,FALSE,0,3,3,1,0
Returning_Visitor,0,0.004878049,9.401136585,4,79,Mar,0.020139373,38,1272.916667,2,3,FALSE,0,2,2,0,0
Returning_Visitor,0,0.2,0,2,0,Mar,0.2,2,0,1,0,FALSE,0,3,3,0,0
Returning_Visitor,54.5,0.006,0,2,42.5,Nov,0.023714286,47,3954.95,2,1,FALSE,0,1,2,2,0
Returning_Visitor,0,0.009459459,0,2,0,Nov,0.042859175,74,3109.404167,2,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0,0,1,0,Jul,0.013333333,5,158.6,4,0,FALSE,0,4,1,0,0
Returning_Visitor,13,0.02,0,2,152.6964286,Dec,0.03,13,200.25,1,7,TRUE,0,7,2,2,0
Returning_Visitor,0,0.022222222,0,1,0,June,0.074074074,9,145.9,3,0,TRUE,0,2,1,0,0
New_Visitor,0,0,0,2,130,Mar,0.003448276,28,818.7916667,2,4,FALSE,0,1,2,0,0
Returning_Visitor,20,0.007843137,0,1,139,May,0.025,31,960.8333333,4,2,TRUE,0,3,1,1,0
Returning_Visitor,236,0.006666667,11.284275,2,147.7907692,May,0.021453423,28,1246.124103,3,7,TRUE,0,1,3,2,0
Returning_Visitor,0,0.010009921,2.992267778,2,375.2785714,May,0.029074729,156,5432.836783,1,14,TRUE,1,6,2,0,0
Returning_Visitor,6,0,0,10,433.8,Oct,0.009803922,28,728.7,3,9,FALSE,0,1,2,2,0
Returning_Visitor,0,0,0,1,60,Mar,0.01,19,494.5,9,3,TRUE,0,3,1,0,0
Returning_Visitor,26.5,0.004,0,2,0,Nov,0.022010916,149,6001.171475,2,0,FALSE,0,1,2,2,1
New_Visitor,0,0,0,2,170.15,Aug,0.002352941,11,71.35,2,10,FALSE,0,1,2,0,0
Returning_Visitor,0,0.1,0,2,0,Nov,0.166666667,3,20,13,0,FALSE,0,3,3,0,0
Returning_Visitor,35.5,0.007633588,0,2,0,Nov,0.028972728,130,3313.455754,2,0,TRUE,0,1,2,1,0
New_Visitor,0,0,0,2,113.25,Nov,0.00428729,91,1746.108683,8,4,FALSE,0,8,2,0,0
Returning_Visitor,0,0,0,2,94,May,0.02,10,332.75,6,1,FALSE,0,3,2,0,0
Returning_Visitor,0,0.2,0,2,0,May,0.2,1,0,13,0,FALSE,0,4,3,0,0
Returning_Visitor,459,0.02173913,0,1,60,May,0.035072464,17,1370.067857,1,2,FALSE,0,6,1,6,0
Returning_Visitor,0,0.027272727,0,2,69.5,Dec,0.043939394,21,308.4583333,13,2,FALSE,0,1,2,0,0
Returning_Visitor,376,0.005504587,0,2,27.5,Nov,0.0156734,109,2925.677607,10,1,FALSE,0,3,1,1,0
Returning_Visitor,0,0.085714286,0,4,0,May,0.142857143,7,17,3,0,FALSE,0,3,2,0,0
New_Visitor,0,0,0,3,0,Nov,0.033333333,2,179.8,3,0,TRUE,0,1,3,0,0
Returning_Visitor,0,0.033333333,0,2,73,May,0.033333333,11,327.6666667,13,2,FALSE,0.2,3,3,0,0
Other,0,0,0,13,105.5,Dec,0.00125,32,1403.541667,20,5,FALSE,0,9,8,0,0
Returning_Visitor,0,0.028571429,0,2,0,Mar,0.011428571,7,251.6666667,6,0,TRUE,0,1,3,0,0
Returning_Visitor,523.75,0.023076923,0,1,72.5,Nov,0.069230769,8,178.75,3,3,FALSE,0,1,1,2,0
Returning_Visitor,0,0.025,0,2,5,Sep,0.021428571,7,1252.766667,4,1,FALSE,0,7,1,0,0
Other,0,0,116.3378652,13,46.5,Dec,0.014285714,14,398.9791667,20,1,FALSE,0,9,8,0,1
Returning_Visitor,0,0.05,0,1,0,May,0.1,4,56.5,3,0,FALSE,0.4,1,1,0,0
Returning_Visitor,0,0,0,2,193.4,Oct,0.028571429,3,364.7,4,4,FALSE,0,4,2,0,0
New_Visitor,0,0,0,2,105.5,May,0.006862745,16,733.252381,6,5,FALSE,0,1,3,0,0
Returning_Visitor,0,0.042857143,0,4,0,May,0.1,7,24,3,0,FALSE,0.8,1,2,0,0
Returning_Visitor,0,0.08,0,1,0,Aug,0.1,10,45.2,3,0,FALSE,0,1,1,0,0
Returning_Visitor,0,0.024623656,0,2,7.5,Nov,0.03604734,63,3060.055556,3,1,FALSE,0,1,3,0,0
Returning_Visitor,0,0.004545455,0,2,0,May,0.027727273,45,1438.722222,4,0,FALSE,0.8,3,4,0,0
Returning_Visitor,0,0,0,2,0,Mar,0.1,2,5,1,0,FALSE,0,3,2,0,0
Returning_Visitor,357,0.000833333,2.526616865,2,937.1746032,Mar,0.005345441,109,6682.677557,2,15,FALSE,0,3,1,3,0
Returning_Visitor,0,0.025,55.31956658,2,0,Nov,0.05,7,276.1666667,8,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0,0,2,76.6,Aug,0.025196078,33,1932.716667,13,2,FALSE,0,4,2,0,0
Returning_Visitor,0,0.0375,0,2,0,May,0.0625,18,224.5,4,1,TRUE,0,4,3,0,0
Returning_Visitor,0,0.2,0,2,0,Nov,0.2,1,0,13,0,FALSE,0,7,2,0,0
Returning_Visitor,18,0.032432432,0,1,0,May,0.055225225,36,833.0833333,3,0,TRUE,1,7,1,1,0
Returning_Visitor,0,0,0,2,0,Feb,0.033333333,6,158.1666667,2,0,FALSE,0,4,3,0,0
Returning_Visitor,0,0.2,0,2,0,Mar,0.2,1,0,1,0,FALSE,0,3,3,0,0
Returning_Visitor,0,0.015384615,0,1,52,May,0.035897436,12,293.5,3,1,TRUE,0,1,1,0,0
Returning_Visitor,168.5,0.009090909,0,1,245.3333333,May,0.009090909,14,361.5,3,8,FALSE,0,3,1,4,0
Returning_Visitor,0,0,30.01288235,2,324.5,May,0.009019608,30,1456.783333,2,4,FALSE,0,4,2,0,1
Returning_Visitor,0,0.013471503,0,2,25,Jul,0.029620035,193,7548.633333,3,4,FALSE,0,1,2,0,0
Returning_Visitor,0,0,0,2,0,Mar,0.1,2,5,1,0,TRUE,0,1,2,0,0
Returning_Visitor,0,0,0,2,46.95833333,Nov,0.002083333,30,585.8,10,5,TRUE,0,1,2,0,0
Returning_Visitor,10,0.010869565,0,3,0,Nov,0.032793149,69,1310.636905,3,1,TRUE,0,1,2,2,0
Returning_Visitor,0,0.008571429,0.68291229,2,76.15,June,0.019047619,67,1553.696667,13,7,FALSE,0,2,2,0,0
Returning_Visitor,30,0,0,2,0,Mar,0.030769231,11,1114.916667,3,0,FALSE,0,1,3,2,0
Returning_Visitor,62.4,0,0,2,0,Sep,0.007407407,23,708.1666667,4,1,FALSE,0,6,2,3,0
Returning_Visitor,0,0.007526882,8.126193548,2,165,May,0.019247312,59,3096.375,2,4,FALSE,0,1,2,0,1
Returning_Visitor,0,0,0,1,0,Nov,0.016666667,6,196.5,2,0,FALSE,0,7,1,0,0
Returning_Visitor,0,0,0,1,29.2,Jul,0,13,199.2844444,4,1,FALSE,0,1,1,0,0
Returning_Visitor,0,0,0,5,0,Dec,0.04,5,187.5,2,0,TRUE,0,8,2,0,0
Returning_Visitor,0,0.006408856,0,2,0,Nov,0.024587384,200,6867.193847,2,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0,0,1,11,Aug,0.007471264,59,779.2628571,4,2,FALSE,0,1,4,0,0
Returning_Visitor,0,0,0,5,19.6,Oct,0.026086957,22,1089.5,3,2,FALSE,0,1,2,0,0
Returning_Visitor,0,0.013333333,20.13907622,2,0,Nov,0.046666667,15,956.3333333,1,0,FALSE,0,3,2,0,0
Returning_Visitor,0,0.0125,17.15249937,2,229.5,Dec,0.034375,31,1909.232143,8,2,FALSE,0,3,2,0,1
Returning_Visitor,101,0.010526316,14.84053801,2,70.66666667,May,0.022368421,56,1086.074242,2,2,FALSE,0,3,2,1,0
Returning_Visitor,0,0,0,2,0,Nov,0.022222222,12,466.125,3,0,FALSE,0,1,3,0,0
Returning_Visitor,0,0.2,0,2,0,Nov,0.2,1,0,1,0,TRUE,0,1,4,0,0
Returning_Visitor,0,0.05,0,2,0,May,0.044444444,6,815,4,0,FALSE,0.2,1,1,0,0
Returning_Visitor,0,0,0,2,0,May,0.01840796,67,4290.833333,4,0,FALSE,0.8,6,2,0,0
Returning_Visitor,0,0,0,3,0,Mar,0.033333333,6,136.5,2,0,FALSE,0,1,3,0,0
Returning_Visitor,243,0,28.29538462,2,65,May,0.011794872,19,681.6190476,2,6,TRUE,1,1,2,2,1
Returning_Visitor,45.8,0,40.77935433,2,309.6333333,Nov,0.004371585,50,2230.986667,2,15,FALSE,0,4,2,2,1
Returning_Visitor,3,0,0,2,164.5,Mar,0.009552239,61,2292.679762,1,10,FALSE,0,1,2,1,0
Returning_Visitor,0,0.005714286,7.609371429,2,0,May,0.024285714,35,888.3333333,3,0,FALSE,0.2,6,2,0,1
Returning_Visitor,0,0.2,0,2,0,Mar,0.2,1,0,1,0,FALSE,0,5,3,0,0
Returning_Visitor,902.5,0.002857143,0,2,234.9285714,Dec,0.012557561,131,6050.883117,2,7,FALSE,0,1,2,10,0
Returning_Visitor,0,0.111111111,0,2,0,Jul,0.155555556,9,152,1,0,TRUE,0,7,2,0,0
Returning_Visitor,0,0.007843137,0,2,571.5,Dec,0.018954248,49,1196.25,13,6,TRUE,0,3,2,0,0
Returning_Visitor,0,0.059649123,0,2,236.4,June,0.084210526,14,341.7,3,7,FALSE,0,4,3,0,0
New_Visitor,55,0,22.088,2,0,May,0.003225806,63,1462.45,5,0,FALSE,0,1,2,1,1
New_Visitor,0,0,0,2,341.6,Oct,0.022222222,3,77,2,4,TRUE,0,8,3,0,0
Returning_Visitor,0,0.002539683,0,2,219.9333333,Oct,0.011752445,56,1371.415714,5,9,TRUE,0,1,3,0,0
Returning_Visitor,87,0.008928571,0,1,122,Mar,0.018154762,50,1694.797619,3,9,TRUE,0,1,1,1,0
Returning_Visitor,0,0.005263158,19.27621155,2,111,Nov,0.014473684,32,1206.833333,2,8,FALSE,0,1,2,0,1
Returning_Visitor,0,0,0,2,255.5166667,Oct,0.010852713,38,436.8583333,5,12,TRUE,0,7,2,0,0
Returning_Visitor,0,0.016666667,0,2,0,May,0.031944444,24,460.45,13,0,FALSE,0.4,6,2,0,0
New_Visitor,0,0,0,2,37,Nov,0.015384615,9,224.25,2,4,FALSE,0,3,2,0,0
Returning_Visitor,0,0.034782609,0,2,38.2,Nov,0.049565217,24,1282.953333,1,1,TRUE,0,4,2,0,0
New_Visitor,0,0,22.738,1,0,May,0.02,11,482.6666667,2,0,FALSE,0,6,1,0,1
Returning_Visitor,99.5,0.006944444,27.44491667,4,51,May,0.024867725,35,1475.266667,4,2,TRUE,0,2,2,2,1
Returning_Visitor,0,0.030588235,0,2,0,Dec,0.042913165,34,920.55,1,0,TRUE,0,1,3,0,0
Returning_Visitor,41,0,0,5,0,Mar,0.032142857,13,698,1,0,FALSE,0,2,2,1,0
Returning_Visitor,2549.375,0.000764406,0,2,3398.75,Dec,0.02770134,449,63973.52223,2,5,FALSE,0,1,2,6,0
Returning_Visitor,0,0.011827957,4.76956682,2,139.5,May,0.030865335,85,1740.271008,3,10,FALSE,0.6,1,3,0,0
Returning_Visitor,94.16666667,0.015018315,22.31126324,2,255.4166667,Nov,0.025760906,22,612.8194444,2,9,TRUE,0,4,3,2,1
Returning_Visitor,0,0,0,4,0,May,0.014285714,8,202.8333333,2,0,FALSE,0,1,2,0,0
New_Visitor,0,0,0,1,211.8,Nov,0.00625,15,512.9,2,4,FALSE,0,3,1,0,0
Returning_Visitor,0,0,0,1,1388.75,Mar,0.02,4,1373.75,8,5,FALSE,0,7,1,0,0
Returning_Visitor,100,0,0,2,0,May,0.015384615,13,364.35,3,0,TRUE,0,2,3,1,0
Returning_Visitor,72,0.0125,0,1,247.05,Nov,0.058333333,10,159.3,10,9,FALSE,0,1,1,4,0
New_Visitor,0,0,0,2,14.5,Nov,0.016073781,24,1277.842857,2,1,TRUE,0,1,3,0,0
Returning_Visitor,0,0,13.07329412,2,25,May,0.002941176,35,1570.5,4,1,TRUE,0,6,2,0,1
Returning_Visitor,4,0.025906525,0,2,312.8,Jul,0.039077841,155,2374.966713,13,7,FALSE,0,4,3,1,0
Returning_Visitor,0,0.043478261,54.17976426,2,6,Feb,0.050821256,45,1582.75,1,1,FALSE,0.4,1,3,1,0
Returning_Visitor,54,0.037333333,0,2,80.625,Nov,0.042857143,11,314.25,13,3,FALSE,0,2,3,1,0
Returning_Visitor,0,0,0,2,93.5,Nov,0.02,8,170.25,2,3,FALSE,0,3,2,0,0
Returning_Visitor,0,0.2,0,2,0,May,0.2,1,0,1,0,FALSE,0,1,2,0,0
New_Visitor,0,0,0,2,92.5625,Nov,0.022222222,2,99.5,8,5,TRUE,0,1,2,0,1
New_Visitor,505.6,0,0,2,54.4,Nov,0,21,838.15,2,1,TRUE,0,3,2,6,0
Returning_Visitor,0,0,0,2,0,Dec,0.05,10,166.1666667,2,0,FALSE,0,1,2,0,0
Returning_Visitor,52.4,0.010833333,0,1,207.0928571,Nov,0.024333333,35,2239.502857,3,6,FALSE,0,8,1,1,0
Returning_Visitor,0,0.02,0,2,0,Dec,0.05,10,1584.25,8,0,FALSE,0,1,2,1,0
Returning_Visitor,636.75,0.004032258,0,2,198.4333333,Nov,0.016482015,113,3312.879422,2,9,FALSE,0,2,2,7,1
Returning_Visitor,51,0.006060606,0,2,39.5,May,0.01969697,33,814.5,1,3,FALSE,0.8,4,2,2,0
Returning_Visitor,86,0,15.40042308,1,119,May,0.013076923,25,413.7222222,4,3,FALSE,0,7,1,1,0
Returning_Visitor,0,0.014285714,0,2,162.2,Jul,0.1,6,156.2,1,1,FALSE,0,3,3,0,0
Returning_Visitor,0,0.033333333,25.61645833,2,148.6666667,May,0.052840909,23,908.4666667,13,3,FALSE,0.8,1,3,0,0
Returning_Visitor,0,0.166666667,0,2,0,May,0.177777778,3,0,13,0,FALSE,0,3,3,0,0
Returning_Visitor,0,0.012903226,13.91276554,2,14.75,Nov,0.028602151,32,839.4305556,1,2,FALSE,0,6,2,0,1
Returning_Visitor,0,0.028571429,0,2,0,May,0.057142857,7,80,3,0,TRUE,0,4,2,0,0
Returning_Visitor,0,0.2,0,2,0,May,0.2,1,0,1,0,FALSE,0,2,2,0,0
Returning_Visitor,0,0.1,0,2,0,May,0.15,4,33,3,0,FALSE,0.6,1,2,0,0
New_Visitor,0,0.008695652,0,1,0,Nov,0.004347826,23,348.3833333,2,0,FALSE,0,3,1,0,0
Returning_Visitor,0,0,0,2,0,May,0.042857143,7,56,1,0,TRUE,1,3,2,0,0
Returning_Visitor,373.5,0.048,0,2,286.8333333,May,0.052,15,176.5,4,7,FALSE,0,3,3,7,0
New_Visitor,0,0,0,2,106.75,Mar,0.005,5,137.3333333,2,3,TRUE,0,1,3,0,0
Returning_Visitor,0,0.025333333,0,2,0,May,0.063888889,60,3386,6,0,FALSE,0.8,1,2,0,0
Returning_Visitor,108.9,0.022153846,0,2,294.2,Sep,0.037014927,60,1994.023778,2,3,FALSE,0,6,3,2,0
Returning_Visitor,0,0,0,2,0,Mar,0.033333333,6,104,6,0,FALSE,0,7,3,0,0
Returning_Visitor,0,0,0,1,0,Mar,0.05,4,69,2,0,FALSE,0,1,1,0,0
Returning_Visitor,0,0.012903226,0,2,0,Oct,0.04516129,31,502.9666667,1,0,FALSE,0,2,2,0,0
Returning_Visitor,41,0,8.482727273,2,134.9285714,Mar,0.014141414,31,2013.595238,2,5,FALSE,0,8,2,2,1
Returning_Visitor,0,0.009681373,20.32548134,2,598.8727273,Nov,0.019815044,60,2591.795346,11,11,FALSE,0,2,3,0,0
New_Visitor,0,0,0,1,139,Jul,0.014285714,5,274.7,2,2,FALSE,0,5,1,0,0
Returning_Visitor,75,0.010810811,24.63837838,1,329.297619,May,0.025900901,32,1888.547619,4,9,TRUE,0,9,1,1,1
Returning_Visitor,0,0,0,2,5,Dec,0.009111111,31,1263.9,2,1,FALSE,0,7,2,0,0
Returning_Visitor,0,0,0,1,0,May,0.013333333,16,421.25,1,0,FALSE,0,1,1,0,0
Returning_Visitor,0,0.028571429,0,2,0,May,0.057142857,7,180,4,0,FALSE,0.6,1,2,0,0
New_Visitor,0,0,0,2,94.6,Nov,0.019327731,16,1254,2,3,TRUE,0,7,3,0,0
Returning_Visitor,0,0.008697765,0,2,28.66666667,Nov,0.017685455,148,3486.194444,1,1,FALSE,0,4,3,0,0
Returning_Visitor,193.1666667,0.001754386,0.850509525,2,392,Nov,0.012573099,106,3711.605357,1,10,FALSE,0,1,2,2,1
Returning_Visitor,0,0,52.03463312,4,29.5,Dec,0.010333333,50,1831.903509,8,1,FALSE,0,3,2,0,1
Returning_Visitor,0,0.033333333,0,2,0,Dec,0.075,6,97.83333333,1,0,TRUE,0,3,3,0,0
Returning_Visitor,38.2,0.002181818,4.215363542,2,131.34,Sep,0.017363636,102,6684.520952,1,10,FALSE,0,5,2,2,0
Returning_Visitor,0,0,0,1,0,May,0.1,2,12,3,0,TRUE,0,1,1,0,0
Returning_Visitor,121,0,0,2,155.5,Nov,0.01,8,311.25,10,3,FALSE,0,3,2,2,0
Returning_Visitor,0,0.012244898,0,2,0,Dec,0.01877551,48,783.6944444,2,0,FALSE,0,3,2,1,0
New_Visitor,0,0,57.3158913,2,21,Nov,0.009090909,23,529.75,8,1,FALSE,0,1,1,0,1
Returning_Visitor,0,0.022222222,0,2,0,May,0.055555556,9,113,3,0,FALSE,0.4,1,2,0,0
Returning_Visitor,0,0,0,1,0,Mar,0.007894737,19,370.3809524,2,0,FALSE,0,1,1,0,0
Returning_Visitor,7,0.021929825,0,2,226.6,Sep,0.042105263,33,849.7444444,13,4,TRUE,0,1,3,2,0
Returning_Visitor,0,0.028571429,0,2,9,May,0.057142857,15,266,13,1,FALSE,0.8,1,4,0,0
Returning_Visitor,560,0,9.163038423,2,70.93333333,Jul,0.028070175,16,810.8333333,2,3,FALSE,0,1,2,3,0
Returning_Visitor,0,0.042857143,0,2,180.4,Oct,0.052380952,12,2646.4,20,3,FALSE,0,2,2,0,0
Returning_Visitor,0,0.15,0,1,0,Nov,0.15,2,8,3,0,FALSE,0,1,1,0,0
Returning_Visitor,8,0.003301887,0,10,231,Mar,0.013104972,104,3486.690476,1,10,TRUE,0,1,2,1,0
Returning_Visitor,0,0.008333333,0,4,0,May,0.033333333,12,259.5,6,0,FALSE,0,6,2,0,0
Returning_Visitor,0,0.007142857,0,2,0,Jul,0.033333333,28,803.5833333,15,0,FALSE,0,3,3,0,0
Returning_Visitor,0,0.03030303,0,2,0,Dec,0.056986532,33,1246.708333,2,0,FALSE,0,1,3,0,0
Returning_Visitor,0,0.01,0,2,342.75,Nov,0.03,12,653.125,2,8,FALSE,0,7,2,0,0
Returning_Visitor,211.25,0.001360544,0,2,0,Nov,0.020664031,144,4627.489571,2,1,FALSE,0,1,2,2,1
Returning_Visitor,0,0.016734694,0,2,17,May,0.036472303,51,1056.616667,11,6,FALSE,0.8,3,2,0,0
Returning_Visitor,0,0.002564103,0,2,42,Nov,0.014824296,232,5932.596554,2,5,FALSE,0,1,2,0,1
New_Visitor,0,0,0,1,0,Nov,0.026315789,19,465.6333333,2,0,TRUE,0,1,1,0,0
Returning_Visitor,0,0.028571429,0,5,0,May,0.071428571,7,858.5,1,0,FALSE,0.4,1,2,0,0
Returning_Visitor,0,0,2.705833333,2,0,May,0.008333333,24,676.1666667,4,0,TRUE,0,6,2,0,1
New_Visitor,0,0,0,4,5,Dec,0.00952381,8,203,2,1,FALSE,0,1,2,0,0
New_Visitor,0,0,0,3,70.5,Sep,0.00952381,3,51.3,5,4,FALSE,0,4,3,0,0
Returning_Visitor,0,0.003703704,27.45138186,2,118.6666667,Mar,0.008333333,17,694,2,3,TRUE,0,1,3,0,1
Returning_Visitor,0,0.007317073,0,1,214.05,Dec,0.015853659,33,536.3227273,2,12,FALSE,0,1,1,0,0
Returning_Visitor,0,0.078947368,0,2,114,May,0.093859649,17,176.6666667,3,2,FALSE,0,6,3,0,0
Returning_Visitor,0,0.007058824,1.240071108,2,413.4996124,Nov,0.024023709,83,6072.032391,1,6,TRUE,0,8,3,0,1
Returning_Visitor,0,0.004166667,0,1,119.5666667,Nov,0.033333333,25,499.6083333,8,7,FALSE,0,1,1,0,0
Returning_Visitor,0,0.066666667,0,2,0,May,0.1,3,22,6,1,FALSE,0.8,1,2,0,0
Returning_Visitor,825.5,0.004030055,3.187495058,2,167.8888889,Nov,0.014604028,117,5256.472341,8,2,FALSE,0,5,3,2,1
Returning_Visitor,0,0,0,2,16,Nov,0.012804878,42,1743.517857,2,2,FALSE,0,1,2,0,0
Returning_Visitor,0,0,0.700155006,2,700.6333333,Sep,0.015740741,29,4897.845238,5,10,TRUE,0,1,3,0,0
Returning_Visitor,0,0,0,2,0,Nov,0.035714286,14,1277.741667,1,0,FALSE,0,5,2,0,0
Returning_Visitor,1729,0.02,0,2,0,Dec,0.05,19,1401.083333,3,0,FALSE,0,1,2,1,0
Returning_Visitor,0,0.057142857,0,2,0,May,0.076190476,14,115.6666667,13,0,FALSE,0,1,3,0,0
Returning_Visitor,0,0.2,0,2,0,May,0.2,1,0,1,0,TRUE,0,6,3,0,0
Returning_Visitor,0,0,0,5,0,May,0.008333333,12,197.5,1,0,FALSE,0,7,2,0,0
Returning_Visitor,0,0,0,2,0,Dec,0.04,10,211.8333333,13,0,FALSE,0,3,2,0,0
Returning_Visitor,352.5,0,72.43846009,2,297.75,Dec,0.016037736,41,2422.375,8,13,FALSE,0,1,2,3,1
Returning_Visitor,0,0,0,2,0,Nov,0.014864865,37,2296.25,13,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0,39.63270309,2,120,Mar,0.028282828,27,1583.596154,2,5,FALSE,0,4,2,1,0
Returning_Visitor,0,0.013095238,0,2,135.15,Sep,0.020257937,52,1199.22619,13,6,FALSE,0,3,3,0,0
Returning_Visitor,0,0,0,2,0,Feb,0.026315789,19,615,3,0,FALSE,0.2,3,2,0,0
